production_id,machine_id,product_id,shift,direct_loss,indirect_loss,total_cascade_loss,downtime_reason
710,7,19,Morning,7404.131787699256,1345.4415034850347,8749.573291184292,Breakdown
711,7,11,Morning,3749.9020895206463,641.4377726824559,4391.339862203102,Maintenance
712,4,5,Afternoon,3351.0395454836225,648.5409081480976,3999.58045363172,Breakdown
713,7,3,Afternoon,25607.837643920237,1357.78708561215,26965.624729532385,Maintenance
714,3,13,Afternoon,4502.492940358962,907.3853647255198,5409.878305084482,Breakdown
715,6,2,Morning,4206.7288892281995,613.8333864473632,4820.562275675563,Breakdown
716,9,18,Morning,8889.366187363306,755.01821647608,9644.384403839387,Setup
717,5,4,Afternoon,4964.2773199574585,1127.19396186123,6091.471281818689,Breakdown
718,10,6,Morning,5954.211139178288,1044.0132150678,6998.224354246088,Maintenance
719,6,3,Morning,10059.136173769413,1314.128302597392,11373.264476366805,Breakdown
720,10,11,Afternoon,7761.487521474395,1538.5366089752908,9300.024130449687,Breakdown
721,9,3,Night,3874.226517940922,677.5139010875861,4551.740419028508,Setup
722,4,15,Afternoon,4095.1233911186164,461.2527337646802,4556.376124883296,Setup
723,10,3,Afternoon,21191.780548510495,1746.6263374331575,22938.406885943652,Breakdown
724,3,9,Morning,8358.2732587917,936.9814940152019,9295.2547528069,Breakdown
725,5,3,Afternoon,2924.1269680257174,536.9579388197427,3461.08490684546,Setup
726,7,19,Morning,20250.91898999258,1688.4455173571132,21939.364507349695,Breakdown
727,6,19,Morning,20563.15907034208,1385.2946441829217,21948.453714525003,Maintenance
728,9,15,Afternoon,10058.17539163533,761.098566870851,10819.27395850618,Setup
729,9,19,Afternoon,12398.339653478994,1378.5782276122975,13776.91788109129,Breakdown
730,8,4,Afternoon,6095.856674889163,910.7973933931845,7006.654068282347,Setup
731,1,9,Morning,10504.598733310033,1496.1326985558403,12000.731431865874,Maintenance
732,1,18,Morning,11380.273777596842,1878.2873137274946,13258.561091324336,Breakdown
733,5,12,Afternoon,13144.72301506921,1754.7994550234941,14899.522470092705,Breakdown
734,9,13,Morning,3361.3998779910953,554.0565724194573,3915.456450410553,Setup
735,4,5,Morning,4479.151081399154,591.0057319417203,5070.156813340874,Breakdown
736,4,7,Morning,2112.100061529086,292.2066094946269,2404.3066710237126,Breakdown
737,4,16,Afternoon,16899.995099516538,1093.3331187439053,17993.328218260445,Setup
738,8,11,Night,12400.205268498376,1939.9149420822098,14340.120210580586,Setup
739,6,9,Afternoon,8152.962241106113,1366.5583723845155,9519.520613490628,Maintenance
740,4,1,Night,6053.147196303477,931.2824015739438,6984.429597877421,Maintenance
741,3,18,Afternoon,6435.908838124723,856.3885295993325,7292.297367724055,Setup
742,10,5,Night,6746.196112413274,1863.5432438433897,8609.739356256663,Breakdown
743,4,1,Afternoon,18660.847939141357,1301.8755404610135,19962.72347960237,Maintenance
744,10,2,Morning,15153.539288727932,1558.5535287346804,16712.092817462613,No Power
745,1,13,Night,10043.444684902857,1588.1917488296192,11631.636433732476,Setup
746,3,1,Afternoon,3151.6669543657126,555.5065799231315,3707.173534288844,Setup
747,8,10,Afternoon,6807.728660324864,951.8245923444804,7759.553252669344,Breakdown
748,1,16,Afternoon,4670.117375535981,908.4599977479713,5578.5773732839525,Maintenance
749,6,13,Morning,9521.132941878444,1194.6829917058583,10715.815933584303,Breakdown
750,5,6,Morning,7963.406268973651,956.850056595589,8920.25632556924,Breakdown
751,5,19,Afternoon,6222.288051141527,1099.2037475349377,7321.491798676465,Setup
752,7,9,Morning,14147.047301185861,1492.6252792534592,15639.67258043932,Breakdown
753,7,14,Afternoon,16693.781149144397,1459.9919561940399,18153.773105338438,Setup
754,1,20,Afternoon,11152.59296976845,2142.633070772102,13295.226040540552,Breakdown
755,6,3,Afternoon,11762.805658493036,793.5520418160652,12556.357700309101,Setup
756,7,1,Morning,7664.725843046338,1043.5563706677556,8708.282213714094,Setup
757,9,5,Morning,16781.701052861412,1169.241191289454,17950.942244150865,Setup
758,8,3,Morning,16185.264812686413,1989.645337299837,18174.91014998625,Setup
759,8,18,Afternoon,6061.563448382201,1112.283963826476,7173.847412208677,Breakdown
760,2,6,Morning,7183.545017503892,701.0629561097782,7884.607973613671,Breakdown
761,5,11,Night,3167.3164120239326,820.9129383017647,3988.2293503256974,Maintenance
762,4,2,Night,7516.57955884291,1303.7483987412875,8820.327957584197,Maintenance
763,4,8,Night,6596.0922304753985,852.2549383559628,7448.347168831361,Setup
764,5,20,Morning,4489.012662164685,644.039716302613,5133.052378467298,Setup
765,8,14,Morning,16504.85142969451,1332.4784774171721,17837.32990711168,Maintenance
766,7,1,Night,2814.8680135285435,441.56070820032403,3256.4287217288675,Maintenance
767,1,14,Morning,6028.748264225897,1206.498713016094,7235.246977241992,Setup
768,1,13,Afternoon,5868.477921375646,810.5678808284847,6679.04580220413,Breakdown
769,9,12,Morning,7148.1113752616175,787.3251268310044,7935.436502092622,Breakdown
770,10,10,Night,7115.140235310346,1562.747368992175,8677.887604302521,Breakdown
771,8,6,Morning,6716.752744963285,732.2295794040841,7448.982324367369,Breakdown
772,9,2,Night,3426.7827462995147,766.3275826973071,4193.110328996821,Breakdown
773,2,16,Afternoon,12693.180577053035,1088.3476295310916,13781.528206584127,Setup
774,10,11,Afternoon,3520.234233572957,550.6935433275659,4070.9277769005225,Maintenance
775,6,1,Morning,3430.592923957831,930.1378171835089,4360.730741141339,Breakdown
776,8,4,Afternoon,3713.1476575556453,781.1388851453862,4494.286542701031,Setup
777,9,4,Afternoon,13709.243778916385,1311.7734034270202,15021.017182343405,Setup
778,6,10,Afternoon,21688.17906044244,1452.5287374178245,23140.707797860265,Maintenance
779,1,3,Morning,14013.582575897932,1505.3922305652243,15518.974806463157,Breakdown
780,10,16,Morning,13105.736564045326,1476.430231231056,14582.166795276382,Breakdown
781,7,7,Night,4427.435557775577,495.6459644876243,4923.081522263201,Setup
782,5,13,Night,3907.5336345955316,964.3268127940049,4871.860447389537,Maintenance
783,1,4,Night,12544.162969060868,1939.983904491966,14484.146873552834,Breakdown
784,7,3,Night,10324.074892225912,1396.896497373467,11720.97138959938,Setup
785,1,6,Afternoon,8601.6978385161,1496.5428081065768,10098.240646622677,No Power
786,8,12,Morning,2981.7065236995495,716.3398769674158,3698.0464006669654,Breakdown
787,7,13,Morning,5686.193656705451,1154.6207027074472,6840.814359412898,Breakdown
788,2,10,Afternoon,10355.93755529752,1727.6679788108734,12083.605534108394,Setup
789,6,6,Morning,11111.366858773308,961.170071566924,12072.536930340233,Setup
790,9,6,Night,5202.451840140838,910.5079667344583,6112.959806875296,No Power
791,4,14,Afternoon,9427.13132293038,802.6988038131046,10229.830126743484,Breakdown
792,2,4,Morning,6421.971322384714,494.8523147003689,6916.823637085083,Setup
793,5,6,Morning,18674.8478944774,1488.227178861034,20163.075073338434,Breakdown
794,10,15,Night,4401.414129579394,826.2440311017818,5227.658160681176,Breakdown
795,7,14,Night,3414.5663475764127,355.3373536759092,3769.9037012523218,Breakdown
796,3,10,Afternoon,9512.375633182191,1372.261601220988,10884.637234403179,Setup
797,9,7,Night,3312.2629478897084,469.5329384018768,3781.7958862915852,No Power
798,8,18,Afternoon,4657.409230306801,529.9755519803517,5187.384782287153,Breakdown
799,10,8,Morning,8563.162547409542,1431.2585296881607,9994.421077097702,Setup
800,6,11,Morning,8842.204727778299,1182.5300021060752,10024.734729884374,Setup
801,1,19,Afternoon,18484.70109679717,1806.1497396623242,20290.850836459493,Breakdown
802,6,12,Night,7027.064611986909,1125.5322392021042,8152.596851189013,Setup
803,6,3,Morning,5194.577378104613,723.7040609807883,5918.281439085401,No Power
804,2,1,Afternoon,9796.982623061856,772.8358433882275,10569.818466450084,Breakdown
805,7,18,Afternoon,6538.9778279748525,998.3227485027976,7537.30057647765,Maintenance
806,2,17,Morning,9259.9582134675,1283.0264675500339,10542.984681017533,Maintenance
807,6,2,Night,7750.7064276996825,1057.0587443355182,8807.7651720352,Maintenance
808,5,9,Night,13583.210801672003,1566.628187945957,15149.83898961796,Breakdown
809,7,7,Night,5313.0164165894175,987.1386753517759,6300.155091941193,Maintenance
810,8,10,Night,6083.393623830663,878.6923336258383,6962.085957456502,Setup
811,5,10,Morning,11448.577292291777,1255.2095733590977,12703.786865650874,Breakdown
812,7,16,Morning,13036.82155338339,1331.058269303605,14367.879822686995,Breakdown
813,1,3,Morning,6497.102941226487,809.901501805214,7307.004443031701,Breakdown
814,9,13,Morning,2874.121597646945,444.45836421754166,3318.5799618644864,Maintenance
815,8,20,Night,5583.379621350366,1840.6884719959219,7424.068093346287,Breakdown
816,5,19,Afternoon,14021.469559542524,1579.8798542156842,15601.349413758207,Setup
817,10,5,Morning,3431.386270615685,586.266429112895,4017.65269972858,Setup
818,6,20,Morning,6902.471876792164,1065.3766158152994,7967.848492607463,Maintenance
819,1,4,Morning,9426.88721310541,1728.5313195205654,11155.418532625976,Maintenance
820,4,20,Afternoon,18476.94109776846,952.2775253243873,19429.21862309285,Setup
821,9,13,Night,22510.648036721694,1507.787054295557,24018.43509101725,No Power
822,6,15,Night,4749.582417312557,1008.7580329836264,5758.340450296183,Breakdown
823,6,14,Afternoon,7118.374686593931,1151.3897019960925,8269.764388590023,Breakdown
824,5,9,Afternoon,4963.508192700699,858.750256941441,5822.25844964214,Breakdown
825,10,20,Night,17833.770397287637,1756.0338729956443,19589.804270283283,Breakdown
826,6,14,Afternoon,18459.82315070289,1592.7363381047683,20052.55948880766,No Power
827,8,7,Night,7479.361286965479,1741.8760123968907,9221.23729936237,Breakdown
828,7,13,Night,16296.605720240997,1386.8573791640317,17683.463099405028,Setup
829,8,7,Afternoon,9208.872934916872,1434.6078441519849,10643.480779068857,Setup
830,1,2,Afternoon,8542.052051220764,1485.7960016100062,10027.84805283077,Maintenance
831,3,15,Morning,7254.8766222049235,936.136515542098,8191.013137747022,Setup
832,6,17,Morning,21581.162501354935,1673.6913607847837,23254.853862139717,Breakdown
833,3,18,Afternoon,6447.528431641077,832.2226426954006,7279.751074336477,No Power
834,7,9,Morning,7349.784345359297,976.3703726870305,8326.154718046328,No Power
835,10,1,Afternoon,3127.0172474995325,665.4895921471543,3792.506839646687,Breakdown
836,4,17,Night,6997.526150593724,1110.7798499608282,8108.306000554552,Maintenance
837,5,11,Afternoon,5354.9881555702905,669.4208584683109,6024.4090140386015,Breakdown
838,4,16,Night,2488.5868993222093,307.8614048902373,2796.4483042124466,Maintenance
839,10,13,Afternoon,10983.433701595943,1582.2220186374018,12565.655720233344,Breakdown
840,4,12,Afternoon,9213.960656601059,878.4972000977037,10092.457856698762,Breakdown
841,9,13,Morning,4582.197313578887,514.6372910609784,5096.834604639866,Setup
842,4,20,Afternoon,4423.847531741037,434.0921392927909,4857.939671033828,Setup
843,6,1,Night,3449.4553403877144,322.99885435999204,3772.4541947477064,Maintenance
844,4,8,Morning,10302.369799390435,791.6842849247726,11094.054084315208,Breakdown
845,10,17,Morning,11620.462046407707,1083.1433142045266,12703.605360612233,Maintenance
846,3,17,Afternoon,11309.870660281213,1256.632481280934,12566.503141562147,Maintenance
847,10,15,Afternoon,18296.125168588344,1597.3947071308237,19893.51987571917,Breakdown
848,7,16,Night,7136.477862378647,1388.5670511288,8525.044913507447,Breakdown
849,4,4,Night,17317.475200801742,1621.9175395520444,18939.392740353785,Breakdown
850,9,15,Night,13564.783115175764,854.4352085886295,14419.218323764393,Setup
851,10,17,Morning,20125.026624677615,1470.4787392626808,21595.505363940298,Breakdown
852,5,15,Morning,16349.915336952687,1816.5500549099968,18166.465391862683,Breakdown
853,7,18,Morning,6565.844021759477,1195.1057112171377,7760.9497329766145,Breakdown
854,4,7,Afternoon,11321.588061560013,1195.2706229920857,12516.858684552099,Setup
855,5,17,Morning,14034.558370727485,1194.538066791379,15229.096437518865,Breakdown
856,1,17,Morning,11755.98700127981,1115.3757393274173,12871.362740607226,Breakdown
857,3,12,Afternoon,13728.494739413607,1342.1835652729396,15070.678304686546,Breakdown
858,10,20,Morning,21527.758447075023,1745.4760410683664,23273.23448814339,No Power
859,5,18,Afternoon,3361.688533180495,585.2783531787039,3946.966886359199,Setup
860,7,4,Afternoon,5471.531093451885,609.5424985569582,6081.073592008843,Setup
861,5,3,Morning,7299.529948362712,1726.7004382830817,9026.230386645793,Setup
862,5,16,Morning,7835.068552072746,978.0934391749281,8813.161991247674,Breakdown
863,10,12,Night,6561.253792087258,825.3872963544724,7386.641088441731,Setup
864,10,16,Night,14970.162418097834,1867.4454878615068,16837.60790595934,Setup
865,6,5,Morning,9239.75549475965,1063.2917009498133,10303.047195709463,Setup
866,5,4,Morning,8339.878292411633,1338.9738120947386,9678.852104506372,Breakdown
867,2,13,Afternoon,18030.725199881475,1516.51183219014,19547.237032071615,Maintenance
868,10,11,Morning,6170.183675807236,1232.2614327408298,7402.445108548066,Breakdown
869,1,15,Morning,7184.624851589683,1262.4449907079388,8447.069842297622,Setup
870,2,11,Afternoon,10366.74612294757,1238.03170128435,11604.77782423192,Breakdown
871,6,5,Night,16228.18829290118,2013.0702913563082,18241.258584257488,Setup
872,4,20,Morning,16623.67098398204,928.8325003519045,17552.503484333945,Breakdown
873,7,16,Morning,5544.397464051699,659.2455443561507,6203.643008407849,Breakdown
874,2,18,Morning,4055.2438786221696,484.6180392852569,4539.861917907427,Setup
875,6,19,Afternoon,11630.547114857578,1682.7068518423473,13313.253966699926,Maintenance
876,6,3,Afternoon,8317.475761661042,1373.111875887659,9690.5876375487,Breakdown
877,5,7,Morning,15225.412282342662,1938.6705065150334,17164.082788857697,Setup
878,3,16,Afternoon,5948.790101906879,1759.4957155939098,7708.285817500789,Setup
879,2,2,Afternoon,16105.98195916527,1278.8709174626924,17384.852876627963,Maintenance
880,4,18,Afternoon,8708.569861486765,736.3871465049535,9444.95700799172,Breakdown
881,4,14,Morning,2421.8825595906737,263.5620834694766,2685.44464306015,Breakdown
882,6,11,Night,4709.745899902775,827.1921790607581,5536.938078963533,Setup
883,9,9,Afternoon,4054.8354874620336,465.4774113979,4520.312898859934,Breakdown
884,5,11,Night,6524.85219541211,987.7729880297828,7512.625183441893,Setup
885,1,14,Afternoon,6298.096599008024,1091.5722371716,7389.668836179624,Breakdown
886,5,4,Morning,4068.4248976544554,524.4077022891287,4592.832599943584,Maintenance
887,9,1,Morning,4677.784523435577,945.442172456081,5623.226695891658,No Power
888,4,2,Afternoon,6083.065945809174,1088.3694459848925,7171.435391794066,Setup
889,8,5,Morning,9984.717422372365,810.0874716103788,10794.804893982744,Setup
890,7,11,Morning,4243.617415311908,952.6080127754567,5196.225428087365,Breakdown
891,4,11,Morning,10605.689480966259,1360.6411364273952,11966.330617393654,No Power
892,8,20,Afternoon,7989.80834754595,1129.5918714733766,9119.400219019326,Setup
893,8,6,Morning,6148.137873983789,919.7978129799855,7067.935686963775,Breakdown
894,4,19,Morning,5070.884193181865,671.9570557702643,5742.84124895213,Breakdown
895,10,6,Morning,13077.239039418988,1526.0033588469867,14603.242398265975,Breakdown
896,9,12,Night,8938.090785805529,1316.617311694081,10254.70809749961,Setup
897,9,20,Morning,10011.35121209713,1309.2328915658607,11320.58410366299,Breakdown
898,5,2,Morning,5968.630085924666,931.9157760624657,6900.5458619871315,Setup
899,9,13,Morning,2832.8854291720563,462.91488319282035,3295.800312364877,Setup
900,8,20,Morning,10644.897569814462,1551.060095954906,12195.957665769369,Setup
901,5,17,Afternoon,7553.386686076536,1231.616811603623,8785.003497680158,Setup
902,6,10,Morning,9244.091338612645,1211.154437067232,10455.245775679878,Maintenance
903,4,2,Afternoon,16783.752781051695,1153.9746250529054,17937.7274061046,Breakdown
904,10,3,Night,15945.722987103834,1996.36190971363,17942.084896817465,No Power
905,5,12,Night,12378.206742272529,1771.1670130685518,14149.373755341081,Maintenance
906,1,8,Afternoon,3110.564810789954,745.3506255197342,3855.9154363096886,Breakdown
907,5,20,Night,6489.154079065671,1008.8080167390596,7497.962095804731,Setup
908,4,15,Morning,6904.022819805496,720.7885139167428,7624.8113337222385,Maintenance
909,6,7,Morning,15686.306154465266,1624.1534624234123,17310.45961688868,No Power
910,2,2,Morning,4640.549837804368,544.1577921530208,5184.707629957388,Breakdown
911,1,7,Night,9195.038446540562,1876.909986712813,11071.948433253376,Setup
912,6,7,Afternoon,19525.545029926827,1453.3712462760022,20978.916276202828,Maintenance
913,5,18,Afternoon,6043.384141142448,1135.6649738318927,7179.049114974341,Maintenance
914,6,1,Night,9583.801459807188,1522.5094577466386,11106.310917553827,Maintenance
915,8,8,Morning,7944.197322773873,1188.3391221256425,9132.536444899515,Setup
916,10,7,Afternoon,5405.814765328854,677.6673932437778,6083.482158572632,Breakdown
917,2,17,Morning,10260.04067645407,756.3320074998147,11016.372683953885,Breakdown
918,6,7,Night,6047.67440685582,905.5554296072295,6953.22983646305,Breakdown
919,9,19,Morning,2886.9755243384498,618.539620650383,3505.5151449888326,Maintenance
920,5,10,Afternoon,17376.9399613888,1491.0729327585352,18868.012894147338,Breakdown
921,9,14,Afternoon,4874.065932675178,702.0071933540991,5576.073126029278,Setup
922,5,13,Morning,6122.002505315575,664.7143589839911,6786.716864299566,No Power
923,3,14,Afternoon,10595.842248877023,1976.6612472106033,12572.503496087626,Breakdown
924,8,5,Morning,5543.3373471306795,999.9011328943549,6543.238480025035,Breakdown
925,10,20,Night,10872.841863204767,1868.5341587668568,12741.376021971624,Breakdown
926,5,20,Night,8667.056533799447,1577.468982089839,10244.525515889285,Setup
927,3,11,Afternoon,11967.938663668556,1349.8820641087682,13317.820727777324,Setup
928,4,7,Morning,8980.213939315978,1037.1341362308485,10017.348075546826,Setup
929,7,12,Afternoon,7851.222546589872,782.0498033174754,8633.272349907347,Breakdown
930,1,16,Morning,9819.243248492063,1054.8526115962272,10874.09586008829,Breakdown
931,3,11,Night,7814.893246606167,1369.3698507373954,9184.263097343563,Breakdown
932,1,15,Morning,4019.4682475412956,774.4683645825568,4793.936612123853,Breakdown
933,1,1,Night,7797.192695376259,1579.152494701414,9376.345190077673,Setup
934,9,11,Afternoon,5323.685987386827,727.0150611496235,6050.701048536451,Setup
935,9,18,Night,11851.603487998367,940.9534071332477,12792.556895131615,Setup
936,5,2,Afternoon,26262.637524125093,1631.2620843887269,27893.89960851382,Maintenance
937,10,3,Night,13602.970108826343,2079.5044959556635,15682.474604782006,Breakdown
938,8,9,Night,3908.966824373576,615.0740924598115,4524.040916833387,Breakdown
939,8,4,Night,14646.082809399853,1294.6382369625946,15940.721046362449,Breakdown
940,4,9,Morning,13504.21992885074,1093.7997693154964,14598.019698166236,Setup
941,10,3,Morning,6197.9548093048215,1150.9048670032657,7348.859676308088,Setup
942,2,20,Afternoon,2803.0815758102553,373.40724335532343,3176.4888191655787,Setup
943,10,19,Night,17100.824666943423,2162.7422886446207,19263.566955588045,Maintenance
944,10,19,Morning,11268.92067248823,1260.1862436207136,12529.106916108944,Breakdown
945,3,19,Morning,24504.347072975008,1448.2824353122626,25952.62950828727,Breakdown
946,1,11,Afternoon,11699.52568133359,1492.1075046494614,13191.63318598305,No Power
947,1,7,Morning,8063.4143195067545,690.4295407703494,8753.843860277104,Maintenance
948,10,19,Morning,5627.225794895789,1019.3404279283216,6646.56622282411,Setup
949,1,17,Morning,3967.158756488962,724.9646626464582,4692.12341913542,Setup
950,6,15,Afternoon,8583.580357638897,1525.8005978318968,10109.380955470793,No Power
951,9,1,Night,16921.82357099808,1285.3191253348623,18207.142696332943,Breakdown
952,8,17,Morning,17857.22971947089,1464.3494598136572,19321.57917928455,Breakdown
953,1,15,Afternoon,3776.9482179057904,986.2338247816982,4763.182042687488,Maintenance
954,1,14,Morning,15591.096020206525,1402.9260633983324,16994.022083604857,Setup
955,9,10,Night,11237.10150228586,1364.459930420498,12601.561432706358,Maintenance
956,5,17,Morning,6380.321294740782,1921.7730674658544,8302.094362206637,Setup
957,4,7,Afternoon,3433.627679978303,603.3045244989207,4036.932204477224,Setup
958,2,17,Night,7583.923199505898,1035.892425809721,8619.81562531562,Maintenance
959,3,18,Morning,10434.373695566495,2006.04517248789,12440.418868054385,Breakdown
960,6,5,Afternoon,10827.039910813382,1341.6461034245533,12168.686014237936,Breakdown
961,7,5,Morning,8366.004198520604,1304.672973539702,9670.677172060306,Maintenance
962,8,16,Night,7215.407852859571,1216.8396367204484,8432.247489580019,Maintenance
963,5,14,Morning,8090.001722783638,1278.116864489325,9368.118587272962,Setup
964,4,7,Night,7361.215845888425,1341.5034152287642,8702.719261117189,Breakdown
965,10,19,Afternoon,4373.153872182426,920.7637571187832,5293.91762930121,Setup
966,8,11,Afternoon,7153.573650817863,796.6418585203295,7950.2155093381925,Breakdown
967,4,10,Morning,1901.264731336953,434.9494878846644,2336.2142192216174,Breakdown
968,9,5,Night,12019.345215485082,1443.4959442527445,13462.841159737827,Setup
969,6,20,Morning,6443.7025367064125,618.5195205352563,7062.222057241669,Setup
970,5,5,Afternoon,8574.954893350736,1608.820907846683,10183.775801197418,Maintenance
971,4,5,Afternoon,7373.666055451111,907.2910440594326,8280.957099510544,Setup
972,8,18,Afternoon,12607.465436976201,1262.5922367927515,13870.057673768952,Breakdown
973,7,6,Morning,7437.621374179904,1516.6399719667347,8954.261346146639,Maintenance
974,4,13,Afternoon,9215.993499487804,936.2381775336094,10152.231677021413,Breakdown
975,5,18,Afternoon,10543.425626294025,1764.3773715493087,12307.802997843333,Maintenance
976,5,14,Afternoon,6645.51764259033,784.3783608364865,7429.896003426817,Breakdown
977,4,13,Morning,12559.364470366152,1045.2331803577167,13604.597650723868,Breakdown
978,1,14,Morning,7007.21844226567,1131.2163755897063,8138.434817855376,Setup
979,3,14,Morning,3457.957707444476,635.4532978142566,4093.4110052587325,No Power
980,10,18,Afternoon,7162.697353098165,693.7063119543277,7856.403665052492,Breakdown
981,2,11,Morning,3465.2761977461178,530.2055378761353,3995.481735622253,Maintenance
982,6,19,Morning,7266.318394304647,972.7549216479129,8239.073315952559,Setup
983,10,16,Afternoon,3512.4961243860225,497.5975746213679,4010.0936990073906,Breakdown
984,5,2,Morning,9106.495984293315,1192.1649113664846,10298.6608956598,No Power
985,5,15,Night,5672.153013357278,791.7433263120902,6463.896339669368,Maintenance
986,3,2,Afternoon,10708.645663955955,1057.9153234680919,11766.560987424047,Breakdown
987,7,8,Afternoon,4177.808967127755,640.0225887430303,4817.831555870785,Breakdown
988,6,20,Night,19199.353942028563,2154.1552136512705,21353.509155679832,Setup
989,6,9,Afternoon,8778.30445433443,1665.7122957877377,10444.016750122168,No Power
990,8,17,Night,4995.425571577749,1152.945408451159,6148.370980028908,Setup
991,4,20,Afternoon,16584.98556932224,1067.369312824656,17652.354882146898,Breakdown
992,8,9,Morning,11952.071007758414,1137.6048444096853,13089.675852168099,Setup
993,6,20,Afternoon,11632.074458389601,1004.4754890171719,12636.549947406773,No Power
994,8,2,Morning,14661.289688023433,1065.6643345753246,15726.954022598758,Breakdown
995,6,13,Afternoon,4900.574185476122,560.1872775599697,5460.761463036091,Maintenance
996,1,18,Afternoon,14315.676785118048,1516.5467413321455,15832.223526450194,Setup
997,2,18,Morning,14765.19915645073,956.647421174178,15721.846577624909,Setup
998,1,18,Morning,8557.105472980102,796.4311264815515,9353.536599461653,Maintenance
999,1,19,Morning,15976.827266822123,1545.4165019864586,17522.24376880858,No Power
1000,9,17,Afternoon,5930.975201262215,535.4311854668731,6466.406386729088,Breakdown
1001,1,20,Morning,14545.616122697293,1003.4344412319742,15549.050563929268,Setup
1002,6,9,Morning,7104.838550516064,1201.0921480825466,8305.930698598611,Maintenance
1003,4,16,Night,18860.190724996584,1257.0028481905233,20117.19357318711,Breakdown
1004,1,18,Morning,8286.821117398478,1512.8844926978381,9799.705610096316,Setup
1005,3,6,Night,2541.8599735392436,548.1152367892796,3089.975210328523,Maintenance
1006,2,9,Night,13205.681336519996,825.9562892413708,14031.637625761367,Breakdown
1007,7,13,Morning,12740.457001484803,1301.3404653445652,14041.797466829368,No Power
1008,8,17,Morning,10109.305702792033,1736.4939412037866,11845.799643995819,No Power
1009,10,10,Morning,21038.18461996793,1564.9169224039956,22603.101542371925,Maintenance
1010,10,6,Morning,8738.64694720157,1138.922362354707,9877.569309556278,Setup
1011,1,20,Night,7096.772139970156,1096.0948506903715,8192.866990660528,Breakdown
1012,9,2,Night,5549.120984483232,695.217674022223,6244.338658505455,Breakdown
1013,5,17,Afternoon,17652.193263429508,2121.980856384352,19774.17411981386,Breakdown
1014,4,20,Night,19251.874049546528,1489.6277228421088,20741.501772388638,Setup
1015,1,3,Morning,8867.968302338444,1210.0215536304568,10077.9898559689,Breakdown
1016,10,16,Morning,9318.382238192,914.0885671081653,10232.470805300165,Setup
1017,4,15,Morning,12760.929163431178,1193.708804311415,13954.637967742592,Setup
1018,2,3,Afternoon,7803.651787032611,847.5797604649854,8651.231547497597,Maintenance
1019,6,18,Morning,7605.134100404562,1108.3582164303666,8713.492316834929,Maintenance
1020,9,20,Night,11566.564549947683,1019.966894120486,12586.531444068169,Breakdown
1021,6,9,Morning,7333.076845383046,1452.0259783939941,8785.10282377704,Setup
1022,1,2,Afternoon,10626.353002813108,1801.480772160318,12427.833774973426,Breakdown
1023,7,10,Afternoon,3769.506140239134,536.8707105315441,4306.376850770678,Maintenance
1024,4,8,Morning,5283.360426114816,674.9225233307803,5958.282949445596,Breakdown
1025,6,12,Afternoon,7448.7215126637875,657.855099351991,8106.576612015779,Breakdown
1026,2,3,Night,9313.303984583945,933.1797290926218,10246.483713676567,Setup
1027,4,6,Night,6712.925989757132,1240.986127471712,7953.912117228844,Maintenance
1028,3,14,Morning,4154.025206852332,875.6080562465625,5029.6332630988945,Maintenance
1029,5,18,Night,10170.834688246885,1485.5175881700548,11656.35227641694,Breakdown
1030,9,4,Morning,7199.204433613881,1195.9911937566837,8395.195627370564,Breakdown
1031,4,15,Morning,8842.350500859626,645.0458422565342,9487.39634311616,Breakdown
1032,1,20,Morning,6315.718090708839,1056.1656545618043,7371.883745270643,Breakdown
1033,2,17,Morning,3203.8471636693093,411.29787325267387,3615.1450369219833,Setup
1034,10,1,Morning,5055.6095529917475,701.1592769388908,5756.768829930638,No Power
1035,1,14,Night,9827.836322812322,2067.92308952897,11895.759412341293,Breakdown
1036,7,17,Morning,8991.12785257375,1386.4156450952887,10377.54349766904,Maintenance
1037,4,4,Morning,11016.275655842353,1062.7073312678085,12078.982987110161,Maintenance
1038,5,6,Afternoon,16940.098587405868,1648.1355563922523,18588.23414379812,No Power
1039,7,7,Morning,4213.123267850558,528.470557406716,4741.593825257273,No Power
1040,4,15,Afternoon,10221.443114171047,884.2924247170989,11105.735538888146,Breakdown
1041,4,13,Morning,3037.4315816692824,817.9857116377588,3855.4172933070413,Setup
1042,3,9,Afternoon,6214.739855126159,1717.937828764899,7932.677683891057,Setup
1043,7,15,Morning,16381.163947555937,1144.2645445165865,17525.428492072522,Breakdown
1044,1,15,Afternoon,8041.500814199523,1129.546778623614,9171.047592823137,Maintenance
1045,3,14,Afternoon,3112.1999628771828,374.0060870543626,3486.2060499315453,Setup
1046,5,7,Night,13716.978827401712,1923.510866011004,15640.489693412715,Breakdown
1047,3,1,Afternoon,6604.591828337,1347.9700644494833,7952.561892786483,Maintenance
1048,9,1,Morning,13141.935648641287,761.1838358724765,13903.119484513763,No Power
1049,6,4,Afternoon,13758.537099200767,1351.7037039256868,15110.240803126453,Setup
1050,1,13,Night,14809.492883346595,2056.727306552999,16866.22018989959,Breakdown
1051,6,9,Night,7914.918561590275,977.2971301519708,8892.215691742245,Breakdown
1052,3,13,Night,11565.68626648228,1354.8775871905054,12920.563853672786,Breakdown
1053,10,7,Afternoon,11642.723716872095,1427.3683931977403,13070.092110069836,Setup
1054,4,6,Morning,3208.0754762292063,577.1975466732638,3785.27302290247,Setup
