date,product_id,machine_id,shift,operator_id,supplier_id,department,planned_quantity,actual_quantity,production_time_hrs,standard_material_usage,actual_material_usage,material_waste,material_cost,rejected_units,rejection_rate,rework_units,rework_cost,downtime_hrs,downtime_reason,maintenance_cost,energy_consumption_kwh,energy_cost,overtime_hours,overtime_cost,transportation_cost,fuel_consumption,total_production_cost
2025-07-05,6,1,Morning,2,3,Machining,385,373,8.093434462532073,542.1358651827273,572.1605188725965,30.024653689869183,15695.140911409699,28,0.07634160235736098,13,663.6179100703217,4.4382392492126845,Breakdown,870.5465219985365,231.73916596223268,2370.2209697594963,0.2548811279271389,107.13465119220947,498.49223615609446,4.605267928163216,25066.998501417194
2025-12-10,17,1,Night,27,1,Machining,343,327,7.106208608133883,536.8461476552751,614.5626494413464,77.71650178607126,10768.278540522066,36,0.10859058383658782,12,266.63310771632274,5.0102964695865495,Maintenance,877.5726737748984,199.76655429391002,2760.5759731686917,1.1301952361990344,427.1686286582467,895.4786595914139,8.286348067361969,21955.58352988714
2025-07-26,6,3,Afternoon,40,5,Painting,322,296,3.4038179057324243,491.1083193620238,517.4538449109771,26.345525548953276,15069.460339643336,28,0.0939017191049013,15,360.51630747015014,5.079005631315349,No Power,621.5501218958303,183.7473617405895,1943.5789897363916,1.0388961813150657,361.2145750109036,641.5899918347142,6.146202818383791,23688.713188253234
2025-01-05,20,9,Afternoon,33,4,Assembly,307,289,4.845427436394789,255.54707588445925,268.83785388295547,13.290777998496225,6255.007103409909,16,0.05422048726406828,7,245.32224583018183,3.4449477535829023,Breakdown,447.5940103606005,324.2472466941599,3421.244795795026,0.413173713471657,196.07150565968567,874.0264851426443,10.688328621109234,14625.373383313125
2025-04-21,2,6,Morning,26,5,Painting,356,338,5.485154101079888,500.9234223043633,573.7458385150763,72.82241621071302,6727.380808541111,26,0.07696473060238074,10,539.6134603322951,4.98854383691434,Setup,340.045557580488,174.1960178032929,1931.363208426802,0.7743833013597442,301.6508205201496,1008.7879126509492,11.31740903361147,14451.846575390764
2025-05-25,18,3,Afternoon,23,3,Assembly,67,62,2.3064924138149228,76.04220467546567,82.26203019900811,6.21982552354244,1884.799097933513,4,0.07253772998408536,2,108.26805448167843,3.7694748475779516,Breakdown,681.101910788547,73.63750514769731,702.4280284518447,0.7635541287827987,268.3045940128659,502.71522177874715,5.654138050739208,5229.642805498108
2025-03-16,14,3,Afternoon,24,1,Machining,421,398,7.293751751265941,228.74401495263575,262.81960807220094,34.075593119565184,6404.241240595466,34,0.08645351905402224,7,158.05469571196483,4.72682250223384,Breakdown,736.8306384115142,401.89736168852016,5459.276100266146,1.5973167845211937,495.31650214832104,1171.8318869474615,10.008372308768013,18639.325768478666
2025-02-06,8,9,Morning,36,5,Assembly,240,199,10.490132373431326,186.45292213860995,199.8962170523446,13.443294913734661,3515.417944945658,12,0.058494185437429236,3,136.20161742378028,3.7059419354616447,No Power,399.1108755948331,167.02681069226097,1642.9715226026615,1.1927684872028632,367.2625916821069,736.0370558406354,7.700281557649311,8685.295455205847
2025-03-11,8,3,Afternoon,21,4,Welding,74,57,4.791952773204027,86.43993856963132,97.26137363438552,10.821435064754198,1852.8847483999132,4,0.07527081624501733,2,83.11827539757773,3.1794414391009216,No Power,737.5687429296952,57.23719365916337,481.629907960006,1.0507603226090239,389.0122822696403,974.7518340427648,11.028423633807824,5433.439745977057
2025-01-27,9,10,Morning,13,2,Welding,314,316,10.36462891658871,198.38992621339992,209.58067825456203,11.190752041162114,2520.3915275290396,23,0.07322026394428735,6,253.76837256580885,2.9116814284597528,Breakdown,880.887336182197,298.7000860661509,2461.0455439625484,0.18663651127978487,52.96956708115355,839.0388731358319,10.414423459167223,11112.909127922592
2025-05-12,7,2,Afternoon,30,2,Assembly,169,157,6.80492504117409,158.2695701882122,179.05305870297428,20.78348851476207,4777.455950007164,10,0.062283578174123326,3,167.48321144489273,2.7361394177566214,Setup,430.34888684752275,79.86296886431246,799.8600486418476,0.48044586530531985,204.4039339465646,713.7924303148244,8.277623181123708,10210.306625984587
2025-10-04,8,9,Night,3,5,Welding,363,354,2.441394363109441,418.09612058512414,473.7866657121692,55.690545127045084,5878.54033266869,30,0.08400553466951577,8,198.05254240221873,4.683128388949237,Setup,307.2385836708588,180.2073445258304,1860.946581832029,0.9013033809214409,244.57404710261446,339.4585490538934,3.0258926466676095,12018.930427274374
2025-07-01,15,6,Night,22,3,Welding,139,117,4.503314760085188,91.07303933431405,104.223223342303,13.150184007988955,1438.1502121299127,12,0.10101166783885702,2,118.20502874152207,4.108438671210214,Setup,764.0856107451672,75.14285658612425,976.7669578057773,1.1537088088522542,537.1551660446983,373.9891126032995,4.248198925510463,5543.702371766211
2025-03-28,7,2,Night,6,1,Assembly,171,168,11.214757415135804,188.24417373448904,196.19938658008968,7.9552128456006415,4161.634234546469,11,0.06817421071837276,5,265.05480038611046,3.16104991380952,No Power,532.5853784844437,59.01539111531673,819.1177098061121,0.558058822886393,251.32971573278,1009.9727871261035,10.010734406199687,8264.452299624309
2025-02-19,10,5,Night,49,1,Welding,453,435,8.787068936906223,599.9831497055994,640.3641275953896,40.38097788979019,12254.715257183376,43,0.09848900879976095,25,1238.1132193904104,4.416540205018072,Breakdown,623.8582372389607,502.5884238418214,4996.96894554243,1.4100453383871443,613.2390017511888,573.6798656994113,6.705950397144334,24545.603489600348
2025-05-22,5,4,Morning,42,4,Machining,307,294,9.883948809105295,247.63855951967128,254.53608338430908,6.8975238646378045,6985.258534638417,18,0.06140349427335148,10,508.8963571089743,3.9104048857708684,Setup,574.6362598989881,168.65512196653083,2429.1124500931583,2.328895945348971,988.4186708378736,287.50968579078733,2.6229229527475195,15318.201555151387
2025-06-17,13,8,Morning,8,5,Welding,225,215,4.090747786639556,203.90196979331145,232.02097364495538,28.119003851643924,2779.479043788619,15,0.07197399772095839,8,175.90368866601594,5.106829335731037,Setup,695.3967252791866,119.75307332773016,1402.4168390668729,0.6348464292446787,276.17370319009734,301.3994232391956,2.8391252499069575,9056.751678156244
2025-02-01,10,8,Afternoon,45,5,Welding,362,353,3.620103305850505,283.172330375428,291.0848312817855,7.912500906357536,5802.304184495101,30,0.0837004199842971,15,861.621920664126,3.1333850946407376,Setup,651.2370846607477,413.3648428872816,5910.2723680717545,0.8451822545490308,236.1318471875644,890.7493775322412,10.746173738438078,17451.673806207953
2025-10-30,7,7,Morning,45,3,Assembly,498,485,4.340874361721643,337.19704870280003,355.7919347630945,18.59488606029447,8569.040734745522,35,0.07157310919572797,14,573.8198599448942,4.215555944708284,Maintenance,612.2116786917387,506.2523343012826,6875.28005959575,1.917142245148151,757.1628589044094,910.4393654675615,9.674068824662708,24068.509065505576
2025-10-02,1,5,Morning,42,2,Assembly,248,248,8.850045638434867,187.6372032371619,196.7050750245707,9.06787178740879,4619.27690755613,21,0.08542155994987014,8,382.47669692243517,5.527690765859346,Setup,851.820313084438,187.00773795421082,2352.4552994198652,0.007398737699617057,2.2547407734519145,732.7884324504349,6.457569741382047,12306.548748860117
2025-11-18,9,2,Night,49,2,Painting,379,378,3.5399270504256366,500.01371514277184,545.2736891448384,45.25997400206654,14728.089767622478,30,0.07976950732900792,17,472.1327893898648,2.7101138245547984,Setup,464.16735077520474,147.28469787906948,1538.919035618265,1.302317169488726,473.4730840473749,183.77171871284727,1.758185624926311,21622.29481548192
2025-05-07,10,10,Morning,45,4,Painting,285,273,6.260726965544935,326.49650315227706,368.89733295446354,42.40082980218648,9419.267941668824,20,0.0749232351670287,11,400.51054090558307,4.273897295449044,Maintenance,833.5816153623805,252.6540847954068,3780.1013625006376,0.6812330441060661,340.3401126742591,949.5640959475465,8.509522152825179,18202.765895670917
2025-01-01,8,1,Afternoon,45,3,Painting,92,64,10.128840087646964,153.4188571907234,165.04625039508417,11.627393204360772,2559.091854812471,6,0.08915435188007913,1,53.571465309062084,3.9690346500146307,Maintenance,696.1817431629474,63.7953842373311,726.0888724788371,0.6286548550051869,194.81983425929783,558.1753182663185,6.240912719231721,6175.847734523374
2025-10-30,15,1,Morning,42,5,Painting,477,474,6.288638954561924,773.3476507799354,863.1809495019454,89.83329872201,10266.980748830385,42,0.08863440262135511,23,708.0284205000676,4.184330002611123,Setup,777.3081606318988,264.7077477007286,3565.3179240647783,0.18214397383211167,46.5073611650996,971.2419100606004,8.797195643742795,19728.575498508995
2025-10-25,14,9,Afternoon,8,4,Assembly,205,177,7.542656571874335,174.0349608031528,200.23465936575997,26.199698562607153,2576.984778725565,9,0.05138267199729997,3,118.17434415159921,2.256165457130552,Breakdown,430.968144802502,145.8483510796443,1505.214144517308,1.32232392365206,658.655346138208,211.17390232803848,2.190192072503109,7298.457823832867
2025-07-08,5,3,Afternoon,16,2,Welding,234,221,9.309340849341558,275.26468467123334,309.4169215363024,34.152236865069085,8804.139773400724,17,0.07821849855990806,6,221.4871497744489,5.562508863892971,Setup,671.3938914059393,197.07655493572065,2164.6255239244756,0.38092672707558545,131.10066092888468,701.4187368347369,7.475454048183912,14840.562748998611
2025-05-05,14,8,Night,29,1,Painting,381,360,5.813420154027164,568.0632733738108,580.9578914160182,12.894618042207412,14390.261908027202,38,0.10541727132318238,8,196.24393431129565,5.505571779953105,Breakdown,598.4818282703231,342.50352698749595,3377.4231312241254,1.1658683225652209,346.8889114329311,1073.5188809233525,13.079751517356296,22838.49645509458
2025-09-21,12,3,Morning,24,3,Painting,372,361,5.574535910979307,529.9429138329679,591.9915753976929,62.04866156472508,12761.611857021786,29,0.07906134153178143,11,655.2079123922257,4.321177699758442,Setup,646.8382063342045,196.00947742951095,1874.3913965953243,0.38933266963571106,121.51599758608826,849.9069242133111,8.547416314097772,21075.582780590492
2025-12-14,10,6,Night,12,2,Machining,329,300,10.912295488147238,250.13742415709453,273.1699930645694,23.032568907474854,5350.1087421788825,29,0.09769887265779727,7,403.2776654138065,4.458991575708543,Breakdown,721.3012357734052,204.06489224549378,1704.7868040629585,1.1277966543986415,532.1617713674777,240.68442392155524,2.0818713328909997,12820.74829879764
2025-04-30,16,2,Morning,13,4,Welding,98,81,10.520244728518906,50.75772165065285,55.545423720692206,4.787702070039359,869.577562374171,4,0.04720408205117464,1,50.3108934060284,2.504713791386721,Breakdown,318.19029352298304,53.34487864628997,772.1640890347412,0.8092017511409211,222.08610076273592,604.3060709580292,7.019077064794625,4057.5379845139305
2025-12-12,7,5,Afternoon,14,5,Welding,69,60,2.168103385515932,123.59358924649962,129.296575800763,5.70298655426339,3078.0310874259353,6,0.09318790110509338,1,44.28064780419081,5.27252745906729,Setup,730.0050510873218,36.06844358961121,288.6989115286597,1.3307732533025791,598.6915916899042,419.57145856373046,3.6989088759492397,6996.700686050061
2025-01-05,18,1,Morning,14,1,Machining,271,251,6.76381079177065,184.30032453411332,202.7679432833419,18.467618749228592,5243.914244525391,18,0.0729635020273929,6,318.625988078559,3.911200951231392,Breakdown,804.1124108260917,127.36233217070901,1430.9292531058777,1.184781278262628,329.3235574817636,1080.4462308736236,9.060805658601083,13155.282104870896
2025-06-17,14,2,Afternoon,14,3,Machining,70,50,5.120451279139744,91.359881278689,98.79332377226653,7.43344249357753,2206.8833523279563,4,0.07377550264945597,0,0.0,3.674487430517072,Setup,393.14403954612754,47.6581652974194,626.16495527839,0.8556919406258707,214.61112690760126,208.7278712332784,2.398592108859616,4951.229471441237
2025-12-03,1,8,Night,40,2,Welding,441,419,7.9284932863026665,646.9206808538861,712.2382055972087,65.31752474332256,8183.493350977838,38,0.09035543815982472,21,801.3827196289943,3.711156248825094,Breakdown,739.304755850384,332.52525504305936,4068.4452343118737,1.8130082667551397,887.6259143470004,355.1478129155725,3.3217524104905767,17892.230551025586
2025-08-10,11,10,Morning,35,3,Painting,123,114,3.466252466818564,93.45528725094377,103.20913037191038,9.753843120966607,2523.4716128642935,9,0.07832339725238067,4,97.05197279943881,4.345917961051303,Breakdown,826.5942471077093,58.82084193148713,565.9660544732886,0.36694234175084367,178.99359530132503,687.6262021611183,7.609751561881706,6810.645326845089
2025-09-28,9,10,Morning,38,2,Welding,458,445,4.2411327341348795,731.4085423751206,789.3235580481968,57.91501567307614,9465.65687554937,31,0.06938184259886945,12,293.555374549344,4.080091627300357,Maintenance,833.2890757992715,453.7326951438924,4898.368971969669,0.7284456613650155,267.1149304478955,443.6956047878849,4.462623699708806,21483.11392422265
2025-11-18,11,7,Night,34,1,Assembly,62,48,10.550347970952956,123.21040903900996,137.567236310408,14.356827271398032,2468.893360212311,5,0.09418093924093764,1,25.044544643812635,4.156406101158743,No Power,548.3873614775853,35.38355293447554,325.5054617666599,0.8831746625937887,405.7533786988512,1001.9779278419951,11.97915037187584,6010.754853279643
2025-11-03,18,6,Afternoon,49,3,Painting,174,150,10.349446992685966,126.16290469227165,136.7300980951209,10.567193402849242,2270.848092009899,12,0.08165824572708011,5,146.7154751301393,4.412689064665095,Maintenance,554.3007120645543,128.05613601397206,1204.4754353459098,1.3161547844581496,494.3728964547376,698.1664742190001,8.633281907480017,8413.51751183403
2025-09-04,9,1,Afternoon,2,2,Welding,242,241,11.84201208073058,155.4878687300706,171.77828700662604,16.290418276555442,3960.93621821462,18,0.07636709182252756,7,180.56579088286279,3.8879777414508596,Setup,670.4088501312461,100.01821332172274,1328.6026797703425,0.1582824678203385,54.65305094718994,747.0259605569579,7.218788591337408,10257.116466774367
2025-01-22,7,4,Afternoon,12,5,Machining,411,410,6.549602510750724,560.3677791322431,587.9856545487457,27.61787541650267,12934.425042129818,24,0.05877654593356287,12,448.07291260119246,2.9787120026375,Breakdown,459.27900164115823,393.4513460377891,3322.1274258460817,0.6675988531378717,308.09430428384314,675.067998535764,8.352129175794275,23330.137077154046
2025-11-29,4,8,Morning,16,5,Machining,293,269,9.944501357828548,277.51336215961766,297.66811856395424,20.15475640433658,4681.607937051058,20,0.07453951671025762,7,375.15878453744506,4.572412378989032,Setup,734.1565212971574,273.1346097157246,3944.724472776767,0.9962552478032322,324.23490880393877,916.111146222465,10.321831887136566,13208.207764547953
2025-11-27,11,5,Morning,48,3,Welding,204,187,4.661196644840022,283.8777854689386,327.54665528194215,43.66886981300354,3913.144950370954,14,0.07410383761609583,4,167.06012610077508,4.662836695415809,Breakdown,870.7535065995777,221.58164468547594,2130.5200500315354,0.7245539168558752,351.44106214740304,116.05973539948229,1.0056939675332024,10164.078210434229
2025-04-17,4,8,Morning,45,3,Welding,119,100,2.7292876660637706,204.60065127927712,229.65881423336307,25.058162954085958,4616.868125082338,6,0.06439509748358332,2,81.93348266678872,4.05972036905477,Breakdown,657.2280530162503,80.2803395197273,886.3469562561947,1.087123959288498,461.355413545335,785.2938396508813,9.797600914785471,9694.33914050822
2025-11-17,4,1,Morning,5,4,Machining,57,50,4.04521089421556,41.996551760573226,44.01413794288878,2.0175861823155543,478.1564668657786,3,0.06854531914007919,1,47.54880467633237,4.786805992736455,Maintenance,751.2886351359967,51.36393125911102,511.035091801907,0.7457735632161178,244.07655855715856,322.35037904137243,2.871586074762299,3851.4252064356347
2025-05-03,8,7,Night,33,3,Machining,487,473,6.284178701631413,594.4289894105657,668.2962995439648,73.86731013339909,10166.527582079483,42,0.08830687872680447,17,388.30979084100335,3.6810817896861625,Setup,457.7786190917816,533.4631776269662,5353.113324822655,1.3872773635822822,545.2799950881773,872.8549206480461,10.294745003260463,25093.90905049555
2025-05-11,1,10,Morning,49,4,Machining,95,68,2.3623971580625964,169.63692325196217,185.15609159100026,15.519168339038089,3765.3531907235306,5,0.06883266025646716,2,43.77436496048557,4.345454917277924,Setup,733.0845040905411,46.31709850806581,585.0133812694476,0.3100898892105253,106.42014836609923,326.06056553350777,2.7695953336730263,7467.8880147510445
2025-12-11,13,2,Afternoon,5,2,Assembly,62,52,5.050646971254642,52.812617649160224,56.69243052614521,3.8798128769849853,651.287500787069,3,0.0563191944679426,1,57.796620391137964,2.148898786074144,Maintenance,498.2251422743746,58.43103392410045,847.8175892753376,0.36499528172666323,141.8916869819831,748.2419533421224,7.853674987469016,3761.3055102256094
2025-09-10,17,9,Morning,17,5,Welding,265,269,7.604201263956217,234.72486873254041,270.19615599492164,35.471287262381225,7203.066432015132,16,0.058025978121078264,7,254.60254343899604,2.422022438888391,Breakdown,422.43617739529753,92.3231269741577,1328.9612269324741,0.6450142419281325,292.74151494709673,828.0934551176085,8.062054122116209,13717.13619446736
2025-06-19,2,2,Night,12,5,Painting,391,372,11.317195262467525,225.39870148137564,242.03592995695664,16.637228475580997,6758.8678222794015,30,0.0797777121448701,13,400.692882268719,2.585225465746295,Breakdown,496.3793207935487,229.97932382912535,3397.5157112181196,1.4556623634664407,546.1160860193137,1069.3000546397489,10.538910327836584,18239.116862220148
2025-03-18,4,9,Afternoon,47,2,Painting,367,355,6.1669887963913315,409.22189069396507,455.8918028621016,46.669912168136534,12209.063728205141,18,0.04963633887907713,10,292.9754164042139,2.1170584682667295,Maintenance,356.23663750697534,181.627866727243,1592.6731637566331,1.1430918813052766,448.6146395881441,182.7863983949443,1.7847797300359536,20731.807279907887
2025-08-31,15,5,Afternoon,17,2,Welding,349,336,3.6130399647991913,441.2548156986562,464.3197440969258,23.064928398269558,12633.716300679014,31,0.09243137644605814,8,340.81833143553433,4.308233405713074,No Power,816.1947643433316,200.60044545657175,1640.6672483820744,2.3488797448444076,1014.6333072624371,175.64723582598953,1.6737113807889092,21563.366070260574
2025-04-11,16,9,Morning,6,2,Welding,226,225,9.09617359410475,305.3018406238595,336.92680316401675,31.62496254015724,4468.7633134897405,11,0.050838671056953284,4,166.54542977025272,2.391016917927986,Setup,533.3232659056064,84.88883972952968,1126.0556862845806,0.3235284487238838,128.52684343590283,290.33165367134313,3.4685176695624986,9299.481584750398
2025-04-18,2,3,Afternoon,46,1,Welding,130,97,6.179488401806427,99.53632432465699,109.1429801519691,9.60665582731211,2823.663679311937,8,0.08209304598244944,3,85.04945412921678,5.1039940255930984,No Power,702.0702228099298,43.4684032862827,503.90629010194516,1.408927299649261,654.2408143956148,427.4625163015483,4.5699779934942555,7328.30825749441
2025-09-01,12,8,Morning,27,1,Welding,368,355,8.326034348714646,686.5622077846185,704.1442761042802,17.58206831966163,20241.705317924338,28,0.0787445245045865,7,385.27659841128764,3.7122419025084366,Setup,806.1474849944009,370.1718837015126,3693.5933932813928,1.0674544688114527,489.2575787599571,1016.6427864632757,8.576126580745555,30298.179854928603
2025-08-18,19,5,Afternoon,6,1,Assembly,323,303,5.774788325563883,459.9551552324203,485.74737390217405,25.792218669753765,7477.458737547119,26,0.08532136837310533,11,336.18269359438096,4.586239190866512,Breakdown,685.9926933711006,344.10058286004556,5101.990789505756,0.6597253287138332,214.7013421734194,654.191534737329,7.873877571717385,18201.162302274704
2025-03-30,6,6,Afternoon,10,2,Machining,284,251,7.337883425419488,216.98612873238173,227.64654353777863,10.660414805396897,6727.701980601718,16,0.06372289626130433,6,211.93580390037167,3.326419466483115,No Power,771.1097835429534,217.90786621025958,1743.9943701311797,2.8150230908835168,782.8185543010251,171.03719639297483,2.011097569682989,13427.567152932857
2025-01-08,9,10,Afternoon,34,4,Assembly,410,398,10.606529307861216,708.1262069375932,821.9548359608021,113.82862902320892,14971.065494018972,36,0.08979338829191934,12,457.6614509700589,4.680444063538115,No Power,832.7791638333943,351.15344021299734,3237.1873366323443,0.5069537364267859,137.41120991792403,280.4552601715939,3.1238500080584832,25220.298346364176
2025-05-09,1,5,Afternoon,8,3,Painting,190,171,4.759699524081984,277.6203952940523,321.7922011888589,44.171805894806596,4395.15943176038,13,0.07620632512491024,5,198.3562684685893,3.9377913392460067,Breakdown,792.7666392146901,161.469983871461,2111.5820567342266,0.8283783796425602,221.53047241530092,427.3689513463921,3.7505861015361637,10404.569466563138
2025-08-31,2,3,Morning,46,2,Assembly,143,133,7.656301050443585,278.3255687063091,304.2032069696352,25.877638263326048,5338.433431261274,8,0.06374268505202335,4,188.8724959051107,3.6301476205919623,Setup,704.3709941823907,133.837768618772,1353.9115396259494,1.4614737808007445,714.4895580887473,674.6926066034077,6.040423715819297,10747.198119053734
2025-01-25,13,1,Morning,33,1,Painting,476,448,9.177847890351217,585.8165806745474,613.4330154623558,27.61643478780843,6982.425868237368,30,0.06708873096203366,16,956.7865667154445,3.639277978738706,Maintenance,683.1411223216702,483.82186592777185,5173.417186087676,0.965996767295719,402.84330134061736,360.5041708813089,3.3506923972167746,21296.920316199008
2025-04-11,4,8,Morning,1,2,Welding,223,230,10.012969012376072,410.7507529371448,451.48143572148535,40.73068278434056,12300.289036836655,17,0.07193645525316274,8,218.52515488588838,3.375013202959799,No Power,530.1775121934178,80.5771556826638,1002.4557647855929,0.020324034333250494,7.168239406349817,607.0756802521524,6.200993977803212,16706.1318812088
2025-10-03,16,4,Afternoon,10,4,Assembly,150,141,10.671671461309998,81.1357744810417,90.24618155207901,9.110407071037315,1195.542582869061,8,0.05671854919625279,1,42.45940548884212,1.9742125303642077,Setup,449.1471416760153,81.8415395202312,814.4649774890698,0.9295152617729563,424.7257560344959,482.49831333995013,5.4325188342918445,4771.138812566002
2025-11-18,12,6,Morning,42,3,Machining,230,215,4.227140901658212,369.27443771716986,412.40990375606566,43.1354660388958,5121.8474210679915,15,0.0718175212058366,6,243.03188890822736,4.219160163271069,Breakdown,746.3879010852762,175.70014591968564,2417.6465883193137,0.5250957062500758,211.86583114216594,205.97604533465235,2.4683141983527377,12122.502562973033
2025-08-22,16,10,Afternoon,38,1,Painting,107,98,8.107976900370842,198.92319003000304,203.69743125217585,4.7742412221728046,4964.55325577068,8,0.08527456994333053,3,107.13873619571007,4.820945345490666,Breakdown,783.3979783253883,85.54229660327309,1111.1641801715373,0.3281275103793593,111.28954116730647,972.8545359741267,8.454358344435857,10334.636987084084
2025-02-01,18,2,Afternoon,17,2,Machining,397,377,5.1904918064000745,662.6398247170938,712.7961448264183,50.1563201093245,17502.11658631063,21,0.057028745354682324,5,245.0904759484918,2.6795935968845965,Setup,403.4896551433362,418.0842971618001,5155.307623388279,1.0460275213088086,415.94084128192105,290.6790969369099,2.6703636361229948,26337.809885812505
2025-01-07,16,9,Night,35,2,Machining,363,361,10.151067062120005,408.61078362523176,437.23495162501007,28.624167999778308,7711.405474129895,27,0.07371190764249784,12,646.0724188391405,3.0549827380815713,Breakdown,306.4971940808939,144.27340167262003,1861.2681464990126,0.672966435824905,286.9755592300191,905.4493459519186,8.36191170768009,15975.475119963294
2025-06-27,7,8,Night,50,5,Painting,186,192,4.722463848362976,201.4651373632938,221.97042488340284,20.50528752010905,3914.892515597125,21,0.10745679017192629,10,595.9790995879213,5.454956218356054,Maintenance,850.5706006868182,237.390387061462,2104.794172019114,0.7744011628960412,230.51452030953718,969.3606606632468,10.512482649995947,12197.730684239628
2025-07-12,5,2,Morning,33,5,Welding,353,319,2.552885136272555,492.4290861666008,517.5273253291807,25.098239162579887,12703.991975739684,18,0.05786997424549944,9,470.48468046337007,3.5597135688539114,Setup,493.7486755388694,190.78149961050187,2194.1920439032006,0.9076363551843916,343.8708993430112,1087.0629784614705,13.40981052916496,20120.330680005154
2025-12-31,8,9,Morning,12,1,Assembly,285,282,7.394184282197964,214.44007934410652,227.51780183206705,13.077722487960528,2933.4674534334513,16,0.05814336050694819,6,341.6199781499883,4.372320631009813,Breakdown,512.5984227462188,203.45894305527148,2201.2335851999214,0.7490643067181545,244.24203291448583,1191.3618477063392,12.568912256316688,9743.977230122204
2025-02-19,20,10,Night,46,4,Machining,125,100,11.886302332889938,204.31131499242082,215.3725216587989,11.06120666637807,2802.4983574842054,9,0.09168542163078079,4,206.48611031307033,3.604919958045801,Setup,780.5514364851438,89.82961159665639,939.8561066937668,1.7546842941173448,485.51951614061096,977.0205609287816,11.609291153843946,8329.294530993353
2025-06-22,13,6,Morning,39,2,Assembly,335,320,3.278657161649064,669.163519429215,737.7124709597002,68.54895153048528,10159.571125844886,22,0.069486288377292,8,207.99139201534513,3.5947635927427983,No Power,749.7674742001736,172.24880931877544,2075.7139902708095,0.5922222722025072,254.00142978529482,988.6260722429686,8.922744941192208,17108.505703636387
2025-11-28,5,1,Afternoon,50,3,Assembly,374,375,4.690668716356699,230.12902482710865,248.5320686918773,18.403043864768648,4208.446760474758,30,0.07989368379151635,7,181.87609833481304,4.380769456439055,Breakdown,837.993308454576,226.06561236369848,3174.9284005168333,1.1094723097415133,484.6660580964379,743.8680347544673,7.4478612613542525,15266.18503721681
2025-09-07,1,6,Afternoon,36,1,Painting,292,276,5.713780079159795,555.3231793751398,623.360589880923,68.03741050578321,10456.70692630778,23,0.08383820325206395,5,286.48013165655516,5.521126444935957,Breakdown,621.373987060802,214.61360255919914,3167.1738217949073,2.0691067604782623,966.5678992153033,824.9978723423078,7.733855520146955,19159.238492125383
2025-12-14,17,1,Night,35,2,Welding,433,416,3.8502666420284655,299.22740435751075,331.57631158455075,32.34890722704,7310.122769063979,42,0.10077606256146536,12,705.6058223728895,5.293451662757048,Breakdown,766.679878309197,496.7048859703709,7231.406765053251,3.1562058135163844,1023.7393387728208,484.1970562817758,6.022409445722849,21347.659867270555
2025-09-26,6,4,Night,7,1,Welding,160,161,2.1541517411239823,200.68776920343555,220.4696557224329,19.78188651899734,3061.2235556357587,11,0.06819482161861667,2,83.11487234626551,2.2859304527840476,Breakdown,381.3087217084802,151.8198134328084,2219.686799812021,0.7839723817472688,246.3055891242544,496.11278329131324,5.3105269244533755,8423.35871288064
2025-12-14,15,7,Morning,2,3,Machining,320,300,6.866038893080658,461.0486150384373,480.93404127182396,19.88542623338668,6987.848546622051,24,0.08084301673191364,9,342.18430962686614,5.6858649429638515,No Power,640.7540024889778,138.35353318539052,1652.587753705681,0.6811507488889893,294.70878479187155,368.12535508901965,3.1075341964050325,16055.897501122105
2025-10-21,17,3,Morning,16,1,Welding,262,226,11.421834011192757,281.416652828047,321.6807679032395,40.26411507519248,9187.749882595732,17,0.07667748813807297,4,161.79741931878272,3.8574218456145166,Breakdown,670.5192920467667,220.47282469848406,2297.101773139685,0.41346974389122504,195.83594564953745,766.6429687012246,7.411514889138187,15835.547635612167
2025-11-03,11,3,Night,20,4,Welding,271,256,10.800287973131358,310.3952844334492,340.37412696135397,29.97884252790476,5759.15516465861,25,0.09572966295895256,6,229.4402971204559,4.597376875471899,Setup,777.113967934412,125.05492459405649,1377.6895201951208,1.7247100283602315,729.54640378833,764.7001049544779,6.852422561685926,12963.922656782015
2025-11-26,2,3,Morning,19,2,Machining,69,57,9.038830114543813,119.2808152129324,133.4595478868697,14.178732673937304,3197.4164613686926,5,0.07952862365382536,1,51.88277653844048,4.280443966326708,Breakdown,699.3709535052776,57.70982978320171,706.3138773807412,0.9870175904646954,378.4584970711987,896.9137488986564,7.4755153034188,7551.837359039149
2025-07-14,17,5,Night,21,4,Painting,201,186,3.0350027749843416,309.2667171821564,350.6817968031066,41.415079620950166,9259.804311928794,17,0.09235246580420331,3,121.1760997357396,3.769475170544415,Setup,773.7514088599839,104.23377399450467,1008.3218566774875,0.9845171029983049,267.4423400123485,169.08649433489927,1.873159912353809,13209.64798836957
2025-06-24,18,6,Night,42,5,Assembly,111,100,11.02424591990089,152.38958439887736,166.56953074209306,14.179946343215704,1931.641455523443,10,0.10422195947776507,3,114.11718878865324,4.091488847954309,No Power,821.2987245362415,90.42332953177959,1142.506990823751,1.3219234382668408,418.2858662349828,1177.1405915371233,11.126066224255018,6875.753275674424
2025-06-30,4,3,Night,6,5,Machining,408,387,8.658676488522593,271.7374418017747,301.7173934509584,29.979951649183704,6541.033241312918,32,0.08224718662680677,10,566.465681373487,3.629486304025414,Setup,732.7963473035591,194.13145945165996,1829.956282518671,1.2712921185446924,414.5005029045441,669.278999941351,8.301115580009235,16878.893008443294
